from,to,date_posix_first,length,ward_id,wardType,newID
018-0092-L-C,018-0095-B-J,2020-05-18T06:43:50Z,660,18,Geriatry,Geriatry #1
018-0009-P-H,018-0108-O-J,2020-05-18T06:57:20Z,30,18,Geriatry,Geriatry #1
018-0009-P-H,018-0100-R-J,2020-05-18T06:59:30Z,150,18,Geriatry,Geriatry #1
018-0009-P-H,018-0089-G-F,2020-05-18T07:02:40Z,1250,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T07:04:30Z,730,18,Geriatry,Geriatry #1
018-0009-P-H,018-0095-B-J,2020-05-18T07:14:40Z,70,18,Geriatry,Geriatry #1
018-0009-P-H,018-0092-L-C,2020-05-18T07:14:40Z,90,18,Geriatry,Geriatry #1
018-0009-P-H,018-0091-B-H,2020-05-18T07:14:50Z,300,18,Geriatry,Geriatry #1
018-0009-P-H,018-0093-C-L,2020-05-18T07:17:40Z,280,18,Geriatry,Geriatry #1
018-0092-L-C,018-0113-D-J,2020-05-18T07:18:00Z,100,18,Geriatry,Geriatry #1
018-0009-P-H,018-0113-D-J,2020-05-18T07:24:20Z,20,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T07:28:20Z,1880,18,Geriatry,Geriatry #1
018-0009-P-H,018-0013-L-M,2020-05-18T07:29:30Z,130,18,Geriatry,Geriatry #1
018-0009-P-H,018-0120-B-E,2020-05-18T07:34:40Z,10,18,Geriatry,Geriatry #1
018-0009-P-H,018-0120-B-E,2020-05-18T07:40:20Z,10,18,Geriatry,Geriatry #1
018-0009-P-H,018-0100-R-J,2020-05-18T07:53:30Z,200,18,Geriatry,Geriatry #1
018-0009-P-H,018-0125-A-J,2020-05-18T07:56:30Z,250,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T08:01:10Z,520,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-18T08:14:00Z,1990,18,Geriatry,Geriatry #1
018-0009-P-H,018-0011-T-I,2020-05-18T08:21:00Z,470,18,Geriatry,Geriatry #1
018-0009-P-H,018-0127-M-R,2020-05-18T08:25:10Z,200,18,Geriatry,Geriatry #1
018-0009-P-H,018-0036-J-M,2020-05-18T08:27:10Z,280,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T08:28:50Z,710,18,Geriatry,Geriatry #1
018-0009-P-H,018-0127-M-R,2020-05-18T08:31:20Z,580,18,Geriatry,Geriatry #1
018-0009-P-H,018-0011-T-I,2020-05-18T08:31:50Z,410,18,Geriatry,Geriatry #1
018-0009-P-H,018-0127-M-R,2020-05-18T08:32:10Z,530,18,Geriatry,Geriatry #1
018-0009-P-H,018-0011-T-I,2020-05-18T08:39:50Z,440,18,Geriatry,Geriatry #1
018-0009-P-H,018-0033-T-F,2020-05-18T08:46:40Z,60,18,Geriatry,Geriatry #1
018-0039-H-N,018-0046-D-F,2020-05-18T08:46:50Z,20,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-18T08:48:40Z,170,18,Geriatry,Geriatry #1
018-0039-H-N,018-0041-S-C,2020-05-18T08:48:40Z,190,18,Geriatry,Geriatry #1
018-0092-L-C,018-0113-D-J,2020-05-18T08:48:50Z,10,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-18T09:31:40Z,580,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-18T09:40:10Z,780,18,Geriatry,Geriatry #1
018-0009-P-H,018-0123-P-G,2020-05-18T09:41:30Z,60,18,Geriatry,Geriatry #1
018-0009-P-H,018-0036-J-M,2020-05-18T09:42:00Z,40,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-18T09:43:00Z,460,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T09:43:40Z,2650,18,Geriatry,Geriatry #1
018-0009-P-H,018-0104-M-A,2020-05-18T09:53:50Z,40,18,Geriatry,Geriatry #1
018-0039-H-N,018-0046-D-F,2020-05-18T09:54:10Z,360,18,Geriatry,Geriatry #1
018-0009-P-H,018-0032-D-M,2020-05-18T09:54:40Z,180,18,Geriatry,Geriatry #1
018-0009-P-H,018-0013-L-M,2020-05-18T09:56:30Z,290,18,Geriatry,Geriatry #1
018-0009-P-H,018-0011-T-I,2020-05-18T09:58:20Z,30,18,Geriatry,Geriatry #1
018-0090-B-J,018-0091-B-H,2020-05-18T10:04:20Z,2290,18,Geriatry,Geriatry #1
018-0009-P-H,018-0035-G-L,2020-05-18T10:10:30Z,70,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-18T10:18:40Z,280,18,Geriatry,Geriatry #1
018-0009-P-H,018-0011-T-I,2020-05-18T10:37:40Z,290,18,Geriatry,Geriatry #1
018-0009-P-H,018-0036-J-M,2020-05-18T10:43:10Z,120,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-18T10:46:00Z,10,18,Geriatry,Geriatry #1
018-0009-P-H,018-0032-D-M,2020-05-18T10:50:20Z,120,18,Geriatry,Geriatry #1
018-0009-P-H,018-0098-B-J,2020-05-18T10:54:20Z,90,18,Geriatry,Geriatry #1
018-0009-P-H,018-0091-B-H,2020-05-18T10:56:00Z,140,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-18T10:57:50Z,140,18,Geriatry,Geriatry #1
018-0009-P-H,018-0014-F-F,2020-05-18T11:03:40Z,80,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T11:03:50Z,1220,18,Geriatry,Geriatry #1
018-0009-P-H,018-0032-D-M,2020-05-18T11:05:20Z,180,18,Geriatry,Geriatry #1
018-0009-P-H,018-0033-T-F,2020-05-18T11:05:30Z,90,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T11:06:20Z,1080,18,Geriatry,Geriatry #1
018-0092-L-C,018-0116-P-E,2020-05-18T11:06:30Z,280,18,Geriatry,Geriatry #1
018-0039-H-N,018-0041-S-C,2020-05-18T11:08:50Z,1820,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-18T11:10:50Z,490,18,Geriatry,Geriatry #1
018-0092-L-C,018-0094-B-F,2020-05-18T11:11:40Z,60,18,Geriatry,Geriatry #1
018-0092-L-C,018-0094-B-F,2020-05-18T11:14:10Z,160,18,Geriatry,Geriatry #1
018-0009-P-H,018-0031-G-J,2020-05-18T11:17:50Z,130,18,Geriatry,Geriatry #1
018-0092-L-C,018-0094-B-F,2020-05-18T11:21:20Z,80,18,Geriatry,Geriatry #1
018-0009-P-H,018-0013-L-M,2020-05-18T11:25:10Z,320,18,Geriatry,Geriatry #1
018-0009-P-H,018-0014-F-F,2020-05-18T11:25:10Z,1230,18,Geriatry,Geriatry #1
018-0009-P-H,018-0013-L-M,2020-05-18T11:31:40Z,1110,18,Geriatry,Geriatry #1
018-0009-P-H,018-0013-L-M,2020-05-18T11:31:50Z,1100,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T11:43:50Z,360,18,Geriatry,Geriatry #1
018-0009-P-H,018-0014-F-F,2020-05-18T11:48:10Z,170,18,Geriatry,Geriatry #1
018-0039-H-N,018-0044-O-B,2020-05-18T11:53:50Z,230,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T11:55:50Z,350,18,Geriatry,Geriatry #1
018-0039-H-N,018-0042-M-T,2020-05-18T11:56:40Z,70,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-18T12:12:40Z,230,18,Geriatry,Geriatry #1
018-0039-H-N,018-0062-G-M,2020-05-18T12:16:10Z,90,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T12:17:20Z,190,18,Geriatry,Geriatry #1
018-0009-P-H,018-0014-F-F,2020-05-18T12:36:40Z,50,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T12:42:00Z,470,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T12:52:20Z,630,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T13:05:20Z,600,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T13:06:30Z,670,18,Geriatry,Geriatry #1
018-0090-B-J,018-0092-L-C,2020-05-18T13:11:50Z,120,18,Geriatry,Geriatry #1
018-0057-L-H,018-0100-R-J,2020-05-18T13:28:50Z,680,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T13:41:40Z,120,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T13:47:00Z,250,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T13:47:40Z,320,18,Geriatry,Geriatry #1
018-0057-L-H,018-0124-A-M,2020-05-18T13:52:30Z,70,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T13:55:00Z,450,18,Geriatry,Geriatry #1
018-0039-H-N,018-0084-G-C,2020-05-18T14:24:20Z,120,18,Geriatry,Geriatry #1
018-0039-H-N,018-0084-G-C,2020-05-18T14:28:30Z,130,18,Geriatry,Geriatry #1
018-0092-L-C,018-0116-P-E,2020-05-18T14:53:40Z,120,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T14:56:30Z,50,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T15:13:20Z,600,18,Geriatry,Geriatry #1
018-0092-L-C,018-0104-M-A,2020-05-18T15:13:20Z,20,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T15:34:30Z,980,18,Geriatry,Geriatry #1
018-0057-L-H,018-0059-N-F,2020-05-18T15:38:50Z,290,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T15:39:20Z,430,18,Geriatry,Geriatry #1
018-0090-B-J,018-0122-M-C,2020-05-18T15:40:10Z,860,18,Geriatry,Geriatry #1
018-0057-L-H,018-0100-R-J,2020-05-18T15:48:40Z,180,18,Geriatry,Geriatry #1
018-0057-L-H,018-0100-R-J,2020-05-18T16:25:10Z,150,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T16:34:30Z,280,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T16:42:50Z,4750,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T16:47:30Z,4690,18,Geriatry,Geriatry #1
018-0090-B-J,018-0094-B-F,2020-05-18T17:03:10Z,1290,18,Geriatry,Geriatry #1
018-0090-B-J,018-0093-C-L,2020-05-18T17:04:20Z,730,18,Geriatry,Geriatry #1
018-0090-B-J,018-0122-M-C,2020-05-18T17:04:20Z,2240,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T17:12:00Z,3440,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T17:20:10Z,130,18,Geriatry,Geriatry #1
018-0090-B-J,018-0093-C-L,2020-05-18T17:22:10Z,1000,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T17:25:20Z,10,18,Geriatry,Geriatry #1
018-0057-L-H,018-0059-N-F,2020-05-18T17:54:40Z,20,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T18:01:30Z,320,18,Geriatry,Geriatry #1
018-0092-L-C,018-0104-M-A,2020-05-18T18:05:20Z,230,18,Geriatry,Geriatry #1
018-0057-L-H,018-0059-N-F,2020-05-18T18:08:00Z,350,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T18:08:20Z,330,18,Geriatry,Geriatry #1
018-0092-L-C,018-0124-A-M,2020-05-18T18:16:00Z,70,18,Geriatry,Geriatry #1
018-0092-L-C,018-0116-P-E,2020-05-18T18:16:20Z,500,18,Geriatry,Geriatry #1
018-0090-B-J,018-0123-P-G,2020-05-18T18:16:50Z,320,18,Geriatry,Geriatry #1
018-0090-B-J,018-0091-B-H,2020-05-18T18:18:20Z,180,18,Geriatry,Geriatry #1
018-0092-L-C,018-0094-B-F,2020-05-18T18:18:40Z,10,18,Geriatry,Geriatry #1
018-0090-B-J,018-0091-B-H,2020-05-18T18:22:30Z,620,18,Geriatry,Geriatry #1
018-0057-L-H,018-0089-G-F,2020-05-18T18:25:20Z,150,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T18:26:00Z,530,18,Geriatry,Geriatry #1
018-0090-B-J,018-0091-B-H,2020-05-18T18:38:20Z,360,18,Geriatry,Geriatry #1
018-0057-L-H,018-0125-A-J,2020-05-18T18:40:10Z,340,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T18:44:50Z,560,18,Geriatry,Geriatry #1
018-0090-B-J,018-0116-P-E,2020-05-18T18:46:40Z,180,18,Geriatry,Geriatry #1
018-0057-L-H,018-0125-A-J,2020-05-18T18:54:30Z,180,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T18:55:30Z,330,18,Geriatry,Geriatry #1
018-0090-B-J,018-0100-R-J,2020-05-18T19:03:20Z,130,18,Geriatry,Geriatry #1
018-0090-B-J,018-0123-P-G,2020-05-18T19:04:20Z,130,18,Geriatry,Geriatry #1
018-0090-B-J,018-0128-V-Y,2020-05-18T19:07:00Z,970,18,Geriatry,Geriatry #1
018-0092-L-C,018-0128-V-Y,2020-05-18T19:08:00Z,1010,18,Geriatry,Geriatry #1
018-0090-B-J,018-0100-R-J,2020-05-18T19:10:50Z,240,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T19:11:10Z,490,18,Geriatry,Geriatry #1
018-0090-B-J,018-0095-B-J,2020-05-18T19:15:10Z,220,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-18T19:17:10Z,300,18,Geriatry,Geriatry #1
018-0090-B-J,018-0100-R-J,2020-05-18T19:17:30Z,450,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-18T19:18:50Z,370,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T19:20:50Z,390,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-18T19:27:00Z,60,18,Geriatry,Geriatry #1
018-0090-B-J,018-0095-B-J,2020-05-18T19:36:50Z,220,18,Geriatry,Geriatry #1
018-0092-L-C,018-0123-P-G,2020-05-18T19:41:40Z,310,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-18T19:44:00Z,40,18,Geriatry,Geriatry #1
018-0090-B-J,018-0095-B-J,2020-05-18T19:44:20Z,60,18,Geriatry,Geriatry #1
018-0092-L-C,018-0116-P-E,2020-05-18T19:45:00Z,190,18,Geriatry,Geriatry #1
018-0090-B-J,018-0095-B-J,2020-05-18T19:52:20Z,640,18,Geriatry,Geriatry #1
018-0090-B-J,018-0091-B-H,2020-05-18T19:53:40Z,1000,18,Geriatry,Geriatry #1
018-0090-B-J,018-0091-B-H,2020-05-18T19:53:40Z,1000,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-18T20:16:30Z,390,18,Geriatry,Geriatry #1
018-0090-B-J,018-0100-R-J,2020-05-18T21:42:50Z,380,18,Geriatry,Geriatry #1
018-0009-P-H,018-0013-L-M,2020-05-19T05:07:20Z,140,18,Geriatry,Geriatry #1
018-0009-P-H,018-0092-L-C,2020-05-19T06:03:00Z,200,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-19T06:03:20Z,300,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T06:15:30Z,660,18,Geriatry,Geriatry #1
018-0009-P-H,018-0116-P-E,2020-05-19T06:34:00Z,150,18,Geriatry,Geriatry #1
018-0009-P-H,018-0100-R-J,2020-05-19T06:37:30Z,160,18,Geriatry,Geriatry #1
018-0009-P-H,018-0095-B-J,2020-05-19T06:42:30Z,20,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-19T06:44:40Z,480,18,Geriatry,Geriatry #1
018-0009-P-H,018-0077-D-S,2020-05-19T06:46:20Z,500,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T06:54:40Z,60,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T07:06:20Z,260,18,Geriatry,Geriatry #1
018-0090-B-J,018-0122-M-C,2020-05-19T07:11:10Z,1670,18,Geriatry,Geriatry #1
018-0009-P-H,018-0122-M-C,2020-05-19T07:21:40Z,350,18,Geriatry,Geriatry #1
018-0009-P-H,018-0090-B-J,2020-05-19T07:21:40Z,330,18,Geriatry,Geriatry #1
018-0009-P-H,018-0124-A-M,2020-05-19T07:27:50Z,130,18,Geriatry,Geriatry #1
018-0090-B-J,018-0122-M-C,2020-05-19T07:39:50Z,200,18,Geriatry,Geriatry #1
018-0039-H-N,018-0041-S-C,2020-05-19T07:42:20Z,460,18,Geriatry,Geriatry #1
018-0090-B-J,018-0122-M-C,2020-05-19T07:44:50Z,60,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T07:45:40Z,930,18,Geriatry,Geriatry #1
018-0090-B-J,018-0122-M-C,2020-05-19T07:46:20Z,840,18,Geriatry,Geriatry #1
018-0039-H-N,018-0080-R-D,2020-05-19T07:51:00Z,90,18,Geriatry,Geriatry #1
018-0039-H-N,018-0070-A-S,2020-05-19T07:51:30Z,40,18,Geriatry,Geriatry #1
018-0039-H-N,018-0110-M-M,2020-05-19T07:54:10Z,180,18,Geriatry,Geriatry #1
018-0009-P-H,018-0012-F-N,2020-05-19T08:14:00Z,80,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T08:19:50Z,480,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T08:30:40Z,740,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-19T08:38:10Z,260,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T08:47:10Z,210,18,Geriatry,Geriatry #1
018-0009-P-H,018-0100-R-J,2020-05-19T08:49:00Z,120,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T08:52:50Z,170,18,Geriatry,Geriatry #1
018-0009-P-H,018-0032-D-M,2020-05-19T08:55:00Z,100,18,Geriatry,Geriatry #1
018-0039-H-N,018-0042-M-T,2020-05-19T08:55:20Z,130,18,Geriatry,Geriatry #1
018-0039-H-N,018-0111-H-B,2020-05-19T08:58:10Z,760,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T08:59:10Z,310,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T09:05:30Z,1800,18,Geriatry,Geriatry #1
018-0039-H-N,018-0111-H-B,2020-05-19T09:37:50Z,150,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T09:40:40Z,880,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-19T09:44:20Z,400,18,Geriatry,Geriatry #1
018-0039-H-N,018-0111-H-B,2020-05-19T09:44:20Z,400,18,Geriatry,Geriatry #1
018-0039-H-N,018-0105-B-M,2020-05-19T09:58:40Z,140,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-19T10:01:00Z,50,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-19T10:02:50Z,140,18,Geriatry,Geriatry #1
018-0039-H-N,018-0111-H-B,2020-05-19T10:03:10Z,120,18,Geriatry,Geriatry #1
018-0009-P-H,018-0077-D-S,2020-05-19T10:03:20Z,290,18,Geriatry,Geriatry #1
018-0039-H-N,018-0105-B-M,2020-05-19T10:05:20Z,10,18,Geriatry,Geriatry #1
018-0009-P-H,018-0130-G-L,2020-05-19T10:05:20Z,110,18,Geriatry,Geriatry #1
018-0039-H-N,018-0121-R-B,2020-05-19T10:05:50Z,70,18,Geriatry,Geriatry #1
018-0039-H-N,018-0111-H-B,2020-05-19T10:07:40Z,280,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T10:32:40Z,390,18,Geriatry,Geriatry #1
018-0090-B-J,018-0093-C-L,2020-05-19T10:35:50Z,1250,18,Geriatry,Geriatry #1
018-0009-P-H,018-0120-B-E,2020-05-19T10:46:40Z,70,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T10:51:20Z,670,18,Geriatry,Geriatry #1
018-0009-P-H,018-0100-R-J,2020-05-19T11:04:50Z,980,18,Geriatry,Geriatry #1
018-0009-P-H,018-0100-R-J,2020-05-19T11:05:20Z,950,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T11:09:00Z,2550,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T11:09:30Z,2530,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T11:09:30Z,70,18,Geriatry,Geriatry #1
018-0009-P-H,018-0056-G-B,2020-05-19T11:16:40Z,280,18,Geriatry,Geriatry #1
018-0039-H-N,018-0041-S-C,2020-05-19T11:20:00Z,270,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-19T11:46:30Z,290,18,Geriatry,Geriatry #1
018-0090-B-J,018-0093-C-L,2020-05-19T12:18:40Z,260,18,Geriatry,Geriatry #1
018-0090-B-J,018-0113-D-J,2020-05-19T12:19:00Z,260,18,Geriatry,Geriatry #1
018-0057-L-H,018-0127-M-R,2020-05-19T12:24:00Z,70,18,Geriatry,Geriatry #1
018-0057-L-H,018-0135-N-M,2020-05-19T12:24:40Z,50,18,Geriatry,Geriatry #1
018-0057-L-H,018-0136-T-Y,2020-05-19T12:24:50Z,40,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T12:40:20Z,2030,18,Geriatry,Geriatry #1
018-0057-L-H,018-0120-B-E,2020-05-19T12:53:10Z,210,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T13:15:40Z,1020,18,Geriatry,Geriatry #1
018-0090-B-J,018-0135-N-M,2020-05-19T13:32:10Z,540,18,Geriatry,Geriatry #1
018-0057-L-H,018-0131-A-D,2020-05-19T13:38:30Z,100,18,Geriatry,Geriatry #1
018-0039-H-N,018-0084-G-C,2020-05-19T13:48:50Z,110,18,Geriatry,Geriatry #1
018-0092-L-C,018-0131-A-D,2020-05-19T13:57:50Z,210,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T13:58:30Z,2140,18,Geriatry,Geriatry #1
018-0057-L-H,018-0091-B-H,2020-05-19T14:23:50Z,380,18,Geriatry,Geriatry #1
018-0057-L-H,018-0091-B-H,2020-05-19T14:32:20Z,180,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T14:38:40Z,1850,18,Geriatry,Geriatry #1
018-0057-L-H,018-0126-C-D,2020-05-19T14:45:50Z,280,18,Geriatry,Geriatry #1
018-0057-L-H,018-0126-C-D,2020-05-19T14:57:30Z,170,18,Geriatry,Geriatry #1
018-0057-L-H,018-0130-G-L,2020-05-19T15:01:00Z,370,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T15:10:50Z,1110,18,Geriatry,Geriatry #1
018-0092-L-C,018-0124-A-M,2020-05-19T15:17:40Z,260,18,Geriatry,Geriatry #1
018-0092-L-C,018-0124-A-M,2020-05-19T15:30:40Z,310,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T15:30:40Z,1940,18,Geriatry,Geriatry #1
018-0039-H-N,018-0040-T-B,2020-05-19T15:32:50Z,2530,18,Geriatry,Geriatry #1
018-0092-L-C,018-0123-P-G,2020-05-19T15:36:40Z,580,18,Geriatry,Geriatry #1
018-0092-L-C,018-0124-A-M,2020-05-19T15:37:10Z,100,18,Geriatry,Geriatry #1
018-0092-L-C,018-0135-N-M,2020-05-19T15:37:50Z,320,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T15:38:00Z,40,18,Geriatry,Geriatry #1
018-0057-L-H,018-0136-T-Y,2020-05-19T15:42:20Z,290,18,Geriatry,Geriatry #1
018-0092-L-C,018-0135-N-M,2020-05-19T15:44:20Z,30,18,Geriatry,Geriatry #1
018-0057-L-H,018-0135-N-M,2020-05-19T15:45:00Z,1430,18,Geriatry,Geriatry #1
018-0057-L-H,018-0126-C-D,2020-05-19T15:45:00Z,160,18,Geriatry,Geriatry #1
018-0057-L-H,018-0136-T-Y,2020-05-19T15:52:00Z,180,18,Geriatry,Geriatry #1
018-0092-L-C,018-0124-A-M,2020-05-19T15:53:50Z,560,18,Geriatry,Geriatry #1
018-0057-L-H,018-0136-T-Y,2020-05-19T15:56:20Z,1230,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T16:05:00Z,250,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T16:05:10Z,460,18,Geriatry,Geriatry #1
018-0092-L-C,018-0113-D-J,2020-05-19T16:05:10Z,210,18,Geriatry,Geriatry #1
018-0039-H-N,018-0041-S-C,2020-05-19T16:12:20Z,150,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T16:13:30Z,500,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T16:17:30Z,1030,18,Geriatry,Geriatry #1
018-0057-L-H,018-0136-T-Y,2020-05-19T16:19:50Z,850,18,Geriatry,Geriatry #1
018-0057-L-H,018-0100-R-J,2020-05-19T16:24:50Z,550,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T16:26:20Z,6090,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T16:36:20Z,540,18,Geriatry,Geriatry #1
018-0057-L-H,018-0094-B-F,2020-05-19T16:47:10Z,230,18,Geriatry,Geriatry #1
018-0092-L-C,018-0098-B-J,2020-05-19T16:57:20Z,1380,18,Geriatry,Geriatry #1
018-0057-L-H,018-0091-B-H,2020-05-19T16:58:10Z,420,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T16:59:00Z,810,18,Geriatry,Geriatry #1
018-0057-L-H,018-0136-T-Y,2020-05-19T17:05:50Z,120,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T17:30:30Z,190,18,Geriatry,Geriatry #1
018-0057-L-H,018-0058-A-A,2020-05-19T17:40:30Z,110,18,Geriatry,Geriatry #1
018-0057-L-H,018-0126-C-D,2020-05-19T17:42:00Z,80,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T18:00:10Z,450,18,Geriatry,Geriatry #1
018-0057-L-H,018-0128-V-Y,2020-05-19T18:01:20Z,280,18,Geriatry,Geriatry #1
018-0092-L-C,018-0126-C-D,2020-05-19T18:14:20Z,10,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T18:16:20Z,140,18,Geriatry,Geriatry #1
018-0092-L-C,018-0123-P-G,2020-05-19T18:21:00Z,460,18,Geriatry,Geriatry #1
018-0092-L-C,018-0095-B-J,2020-05-19T18:25:10Z,290,18,Geriatry,Geriatry #1
018-0092-L-C,018-0127-M-R,2020-05-19T18:31:20Z,570,18,Geriatry,Geriatry #1
018-0057-L-H,018-0100-R-J,2020-05-19T18:39:10Z,100,18,Geriatry,Geriatry #1
