from,to,date_posix_first,length,ward_id,wardType,newID
001-0020-P-P,001-0053-B-R,2020-05-06T09:02:10Z,330,1,Medical ICU,Medical ICU #1
001-0031-T-J,001-0075-C-X,2020-05-06T09:02:30Z,400,1,Medical ICU,Medical ICU #1
001-0089-G-L,001-0127-B-A,2020-05-06T09:02:30Z,1280,1,Medical ICU,Medical ICU #1
001-0049-L-E,001-0128-Z-K,2020-05-06T09:02:40Z,250,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0030-N-H,2020-05-06T09:02:40Z,210,1,Medical ICU,Medical ICU #1
001-0089-G-L,001-0093-S-R,2020-05-06T09:02:40Z,1990,1,Medical ICU,Medical ICU #1
001-0005-D-V,001-0008-R-K,2020-05-06T09:02:40Z,50,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0010-T-P,2020-05-06T09:02:40Z,380,1,Medical ICU,Medical ICU #1
001-0012-P-G,001-0092-F-D,2020-05-06T09:03:00Z,60,1,Medical ICU,Medical ICU #1
001-0012-P-G,001-0085-R-S,2020-05-06T09:03:10Z,140,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0074-A-B,2020-05-06T09:03:10Z,250,1,Medical ICU,Medical ICU #1
001-0014-D-J,001-0016-C-L,2020-05-06T09:03:10Z,250,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0089-G-L,2020-05-06T09:03:20Z,400,1,Medical ICU,Medical ICU #1
001-0025-T-J,001-0057-C-B,2020-05-06T09:03:20Z,230,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0027-P-A,2020-05-06T09:03:30Z,260,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0002-A-N,2020-05-06T09:03:30Z,310,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0027-P-A,2020-05-06T09:03:40Z,250,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0002-A-N,2020-05-06T09:03:40Z,310,1,Medical ICU,Medical ICU #1
001-0027-P-A,001-0037-B-S,2020-05-06T09:03:40Z,530,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0028-S-C,2020-05-06T09:04:10Z,100,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0074-A-B,2020-05-06T09:04:20Z,80,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0010-T-P,2020-05-06T09:04:20Z,300,1,Medical ICU,Medical ICU #1
001-0032-D-N,001-0092-F-D,2020-05-06T09:04:30Z,80,1,Medical ICU,Medical ICU #1
001-0025-T-J,001-0076-B-B,2020-05-06T09:04:30Z,690,1,Medical ICU,Medical ICU #1
001-0086-L-L,001-0100-C-V,2020-05-06T09:04:40Z,100,1,Medical ICU,Medical ICU #1
001-0127-B-A,001-0128-Z-K,2020-05-06T09:04:40Z,4030,1,Medical ICU,Medical ICU #1
001-0103-C-C,001-0105-B-A,2020-05-06T09:04:50Z,600,1,Medical ICU,Medical ICU #1
001-0084-P-O,001-0094-T-C,2020-05-06T09:05:40Z,250,1,Medical ICU,Medical ICU #1
001-0104-S-V,001-0105-B-A,2020-05-06T09:05:40Z,150,1,Medical ICU,Medical ICU #1
001-0032-D-N,001-0045-T-C,2020-05-06T09:05:40Z,540,1,Medical ICU,Medical ICU #1
001-0087-B-A,001-0098-S-L,2020-05-06T09:05:50Z,570,1,Medical ICU,Medical ICU #1
001-0038-B-S,001-0085-R-S,2020-05-06T09:06:00Z,440,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0079-C-I,2020-05-06T09:06:00Z,80,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0117-M-R,2020-05-06T09:06:10Z,130,1,Medical ICU,Medical ICU #1
001-0034-L-M,001-0037-B-S,2020-05-06T09:06:30Z,20,1,Medical ICU,Medical ICU #1
001-0074-A-B,001-0117-M-R,2020-05-06T09:06:30Z,50,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0091-K-E,2020-05-06T09:06:40Z,1510,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0091-K-E,2020-05-06T09:07:00Z,1490,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0052-B-S,2020-05-06T09:07:00Z,20,1,Medical ICU,Medical ICU #1
001-0037-B-S,001-0066-L-S,2020-05-06T09:07:10Z,2550,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0037-B-S,2020-05-06T09:07:10Z,170,1,Medical ICU,Medical ICU #1
001-0030-N-H,001-0037-B-S,2020-05-06T09:07:10Z,2360,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0037-B-S,2020-05-06T09:07:20Z,310,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0097-R-E,2020-05-06T09:07:40Z,40,1,Medical ICU,Medical ICU #1
001-0090-C-I,001-0097-R-E,2020-05-06T09:07:40Z,40,1,Medical ICU,Medical ICU #1
001-0052-B-S,001-0053-B-R,2020-05-06T09:07:50Z,850,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0097-R-E,2020-05-06T09:08:00Z,70,1,Medical ICU,Medical ICU #1
001-0023-L-L,001-0053-B-R,2020-05-06T09:08:10Z,590,1,Medical ICU,Medical ICU #1
001-0025-T-J,001-0074-A-B,2020-05-06T09:08:10Z,500,1,Medical ICU,Medical ICU #1
001-0074-A-B,001-0076-B-B,2020-05-06T09:08:20Z,250,1,Medical ICU,Medical ICU #1
001-0025-T-J,001-0074-A-B,2020-05-06T09:08:20Z,500,1,Medical ICU,Medical ICU #1
001-0022-S-S,001-0053-B-R,2020-05-06T09:08:20Z,610,1,Medical ICU,Medical ICU #1
001-0025-T-J,001-0057-C-B,2020-05-06T09:08:20Z,500,1,Medical ICU,Medical ICU #1
001-0057-C-B,001-0074-A-B,2020-05-06T09:08:30Z,120,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0117-M-R,2020-05-06T09:08:30Z,240,1,Medical ICU,Medical ICU #1
001-0013-L-S,001-0037-B-S,2020-05-06T09:08:40Z,10,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0014-D-J,2020-05-06T09:08:40Z,130,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0027-P-A,2020-05-06T09:08:50Z,100,1,Medical ICU,Medical ICU #1
001-0103-C-C,001-0104-S-V,2020-05-06T09:09:10Z,430,1,Medical ICU,Medical ICU #1
001-0014-D-J,001-0016-C-L,2020-05-06T09:09:10Z,1160,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0016-C-L,2020-05-06T09:09:20Z,80,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0014-D-J,2020-05-06T09:09:20Z,170,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0016-C-L,2020-05-06T09:09:30Z,170,1,Medical ICU,Medical ICU #1
001-0090-C-I,001-0097-R-E,2020-05-06T09:09:30Z,30,1,Medical ICU,Medical ICU #1
001-0022-S-S,001-0052-B-S,2020-05-06T09:09:40Z,550,1,Medical ICU,Medical ICU #1
001-0014-D-J,001-0016-C-L,2020-05-06T09:09:40Z,1130,1,Medical ICU,Medical ICU #1
001-0089-G-L,001-0128-Z-K,2020-05-06T09:09:40Z,1620,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0079-C-I,2020-05-06T09:09:40Z,190,1,Medical ICU,Medical ICU #1
001-0104-S-V,001-0105-B-A,2020-05-06T09:09:40Z,320,1,Medical ICU,Medical ICU #1
001-0097-R-E,001-0100-C-V,2020-05-06T09:09:40Z,200,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0037-B-S,2020-05-06T09:09:50Z,160,1,Medical ICU,Medical ICU #1
001-0045-T-C,001-0062-P-O,2020-05-06T09:11:10Z,250,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0028-S-C,2020-05-06T09:11:50Z,130,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0097-R-E,2020-05-06T09:11:50Z,170,1,Medical ICU,Medical ICU #1
001-0023-L-L,001-0052-B-S,2020-05-06T09:11:50Z,400,1,Medical ICU,Medical ICU #1
001-0058-V-A,001-0192-T-C,2020-05-06T09:12:10Z,130,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0010-T-P,2020-05-06T09:12:10Z,230,1,Medical ICU,Medical ICU #1
001-0043-B-T,001-0099-B-I,2020-05-06T09:12:20Z,160,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0010-T-P,2020-05-06T09:12:30Z,150,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0028-S-C,2020-05-06T09:12:50Z,260,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0115-D-P,2020-05-06T09:12:50Z,330,1,Medical ICU,Medical ICU #1
001-0082-T-C,001-0090-C-I,2020-05-06T09:12:50Z,20,1,Medical ICU,Medical ICU #1
001-0025-T-J,001-0047-B-J,2020-05-06T09:13:00Z,140,1,Medical ICU,Medical ICU #1
001-0086-L-L,001-0097-R-E,2020-05-06T09:13:10Z,190,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0117-M-R,2020-05-06T09:13:20Z,190,1,Medical ICU,Medical ICU #1
001-0015-S-C,001-0035-F-S,2020-05-06T09:13:20Z,1030,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0117-M-R,2020-05-06T09:13:40Z,660,1,Medical ICU,Medical ICU #1
001-0057-C-B,001-0074-A-B,2020-05-06T09:14:20Z,200,1,Medical ICU,Medical ICU #1
001-0085-R-S,001-0094-T-C,2020-05-06T09:14:30Z,40,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0037-B-S,2020-05-06T09:15:00Z,140,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0002-A-N,2020-05-06T09:15:00Z,150,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0104-S-V,2020-05-06T09:15:20Z,30,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0097-R-E,2020-05-06T09:15:30Z,170,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0049-L-E,2020-05-06T09:15:30Z,490,1,Medical ICU,Medical ICU #1
001-0093-S-R,001-0128-Z-K,2020-05-06T09:15:30Z,1020,1,Medical ICU,Medical ICU #1
001-0026-N-S,001-0027-P-A,2020-05-06T09:15:50Z,210,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0082-T-C,2020-05-06T09:16:20Z,10,1,Medical ICU,Medical ICU #1
001-0017-K-K,001-0050-V-C,2020-05-06T09:16:30Z,70,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0100-C-V,2020-05-06T09:16:30Z,120,1,Medical ICU,Medical ICU #1
001-0087-B-A,001-0098-S-L,2020-05-06T09:16:30Z,540,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0010-T-P,2020-05-06T09:16:50Z,90,1,Medical ICU,Medical ICU #1
001-0100-C-V,001-0104-S-V,2020-05-06T09:17:00Z,30,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0104-S-V,2020-05-06T09:17:00Z,30,1,Medical ICU,Medical ICU #1
001-0023-L-L,001-0074-A-B,2020-05-06T09:17:00Z,90,1,Medical ICU,Medical ICU #1
001-0022-S-S,001-0074-A-B,2020-05-06T09:17:10Z,90,1,Medical ICU,Medical ICU #1
001-0052-B-S,001-0074-A-B,2020-05-06T09:17:10Z,100,1,Medical ICU,Medical ICU #1
001-0032-D-N,001-0084-P-O,2020-05-06T09:17:40Z,860,1,Medical ICU,Medical ICU #1
001-0086-L-L,001-0094-T-C,2020-05-06T09:17:40Z,250,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0094-T-C,2020-05-06T09:17:40Z,30,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0079-C-I,2020-05-06T09:17:50Z,30,1,Medical ICU,Medical ICU #1
001-0022-S-S,001-0076-B-B,2020-05-06T09:18:10Z,590,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0010-T-P,2020-05-06T09:18:20Z,340,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0057-C-B,2020-05-06T09:18:30Z,180,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0027-P-A,2020-05-06T09:18:50Z,140,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0117-M-R,2020-05-06T09:18:50Z,330,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0066-L-S,2020-05-06T09:18:50Z,870,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0030-N-H,2020-05-06T09:19:00Z,840,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0027-P-A,2020-05-06T09:19:10Z,130,1,Medical ICU,Medical ICU #1
001-0023-L-L,001-0076-B-B,2020-05-06T09:19:20Z,710,1,Medical ICU,Medical ICU #1
001-0091-K-E,001-0104-S-V,2020-05-06T09:19:30Z,190,1,Medical ICU,Medical ICU #1
001-0017-K-K,001-0050-V-C,2020-05-06T09:19:30Z,230,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0097-R-E,2020-05-06T09:19:40Z,10,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0079-C-I,2020-05-06T09:20:00Z,60,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0115-D-P,2020-05-06T09:20:20Z,1070,1,Medical ICU,Medical ICU #1
001-0089-G-L,001-0093-S-R,2020-05-06T09:20:20Z,930,1,Medical ICU,Medical ICU #1
001-0090-C-I,001-0104-S-V,2020-05-06T09:20:40Z,40,1,Medical ICU,Medical ICU #1
001-0090-C-I,001-0091-K-E,2020-05-06T09:20:40Z,810,1,Medical ICU,Medical ICU #1
001-0026-N-S,001-0097-R-E,2020-05-06T09:20:50Z,210,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0097-R-E,2020-05-06T09:20:50Z,40,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0090-C-I,2020-05-06T09:21:00Z,1460,1,Medical ICU,Medical ICU #1
001-0017-K-K,001-0018-L-C,2020-05-06T09:21:00Z,1000,1,Medical ICU,Medical ICU #1
001-0018-L-C,001-0050-V-C,2020-05-06T09:21:00Z,130,1,Medical ICU,Medical ICU #1
001-0005-D-V,001-0008-R-K,2020-05-06T09:21:10Z,160,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0003-D-F,2020-05-06T09:21:10Z,250,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0028-S-C,2020-05-06T09:21:30Z,410,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0117-M-R,2020-05-06T09:21:40Z,490,1,Medical ICU,Medical ICU #1
001-0049-L-E,001-0115-D-P,2020-05-06T09:22:00Z,410,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0082-T-C,2020-05-06T09:22:00Z,240,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0082-T-C,2020-05-06T09:22:00Z,160,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0079-C-I,2020-05-06T09:22:30Z,410,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0079-C-I,2020-05-06T09:22:30Z,410,1,Medical ICU,Medical ICU #1
001-0006-A-A,001-0012-P-G,2020-05-06T09:22:30Z,380,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0115-D-P,2020-05-06T09:22:50Z,610,1,Medical ICU,Medical ICU #1
001-0103-C-C,001-0104-S-V,2020-05-06T09:23:00Z,400,1,Medical ICU,Medical ICU #1
001-0057-C-B,001-0083-M-P,2020-05-06T09:23:10Z,370,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0074-A-B,2020-05-06T09:23:20Z,400,1,Medical ICU,Medical ICU #1
001-0057-C-B,001-0091-K-E,2020-05-06T09:23:20Z,340,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0074-A-B,2020-05-06T09:23:20Z,270,1,Medical ICU,Medical ICU #1
001-0074-A-B,001-0117-M-R,2020-05-06T09:23:20Z,900,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0079-C-I,2020-05-06T09:23:30Z,180,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0065-C-I,2020-05-06T09:23:40Z,190,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0103-C-C,2020-05-06T09:23:50Z,110,1,Medical ICU,Medical ICU #1
001-0027-P-A,001-0037-B-S,2020-05-06T09:23:50Z,380,1,Medical ICU,Medical ICU #1
001-0003-D-F,001-0027-P-A,2020-05-06T09:23:50Z,310,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0104-S-V,2020-05-06T09:24:40Z,60,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0115-D-P,2020-05-06T09:24:40Z,1190,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0049-L-E,2020-05-06T09:25:00Z,1110,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0049-L-E,2020-05-06T09:25:00Z,1110,1,Medical ICU,Medical ICU #1
001-0014-D-J,001-0117-M-R,2020-05-06T09:25:30Z,170,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0010-T-P,2020-05-06T09:25:40Z,140,1,Medical ICU,Medical ICU #1
001-0030-N-H,001-0066-L-S,2020-05-06T09:25:40Z,7720,1,Medical ICU,Medical ICU #1
001-0071-L-M,001-0081-M-N,2020-05-06T09:25:40Z,140,1,Medical ICU,Medical ICU #1
001-0026-N-S,001-0027-P-A,2020-05-06T09:25:50Z,110,1,Medical ICU,Medical ICU #1
001-0014-D-J,001-0028-S-C,2020-05-06T09:26:00Z,100,1,Medical ICU,Medical ICU #1
001-0005-D-V,001-0008-R-K,2020-05-06T09:26:00Z,190,1,Medical ICU,Medical ICU #1
001-0016-C-L,001-0117-M-R,2020-05-06T09:26:10Z,690,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0097-R-E,2020-05-06T09:26:10Z,150,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0097-R-E,2020-05-06T09:26:20Z,20,1,Medical ICU,Medical ICU #1
001-0016-C-L,001-0074-A-B,2020-05-06T09:26:20Z,860,1,Medical ICU,Medical ICU #1
001-0016-C-L,001-0117-M-R,2020-05-06T09:26:30Z,660,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0003-D-F,2020-05-06T09:26:50Z,140,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0097-R-E,2020-05-06T09:28:10Z,480,1,Medical ICU,Medical ICU #1
001-0021-S-G,001-0092-F-D,2020-05-06T09:28:10Z,2620,1,Medical ICU,Medical ICU #1
001-0021-S-G,001-0092-F-D,2020-05-06T09:28:20Z,2610,1,Medical ICU,Medical ICU #1
001-0065-C-I,001-0097-R-E,2020-05-06T09:28:20Z,470,1,Medical ICU,Medical ICU #1
001-0023-L-L,001-0025-T-J,2020-05-06T09:28:20Z,450,1,Medical ICU,Medical ICU #1
001-0038-B-S,001-0046-A-B,2020-05-06T09:28:30Z,970,1,Medical ICU,Medical ICU #1
001-0038-B-S,001-0046-A-B,2020-05-06T09:28:40Z,1120,1,Medical ICU,Medical ICU #1
001-0017-K-K,001-0092-F-D,2020-05-06T09:28:40Z,270,1,Medical ICU,Medical ICU #1
001-0017-K-K,001-0021-S-G,2020-05-06T09:28:40Z,260,1,Medical ICU,Medical ICU #1
001-0013-L-S,001-0040-B-G,2020-05-06T09:28:40Z,1130,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0091-K-E,2020-05-06T09:29:00Z,70,1,Medical ICU,Medical ICU #1
001-0082-T-C,001-0117-M-R,2020-05-06T09:29:00Z,410,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0091-K-E,2020-05-06T09:30:10Z,170,1,Medical ICU,Medical ICU #1
001-0005-D-V,001-0071-L-M,2020-05-06T09:30:10Z,100,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0090-C-I,2020-05-06T09:30:10Z,200,1,Medical ICU,Medical ICU #1
001-0026-N-S,001-0027-P-A,2020-05-06T09:30:40Z,470,1,Medical ICU,Medical ICU #1
001-0079-C-I,001-0100-C-V,2020-05-06T09:31:00Z,500,1,Medical ICU,Medical ICU #1
001-0003-D-F,001-0005-D-V,2020-05-06T09:32:10Z,900,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0095-H-M,2020-05-06T09:32:10Z,1590,1,Medical ICU,Medical ICU #1
001-0005-D-V,001-0029-B-A,2020-05-06T09:32:10Z,290,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0010-T-P,2020-05-06T09:32:20Z,290,1,Medical ICU,Medical ICU #1
001-0021-S-G,001-0049-L-E,2020-05-06T09:32:20Z,410,1,Medical ICU,Medical ICU #1
001-0071-L-M,001-0081-M-N,2020-05-06T09:32:20Z,140,1,Medical ICU,Medical ICU #1
001-0021-S-G,001-0047-B-J,2020-05-06T09:32:20Z,700,1,Medical ICU,Medical ICU #1
001-0049-L-E,001-0092-F-D,2020-05-06T09:32:50Z,630,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0115-D-P,2020-05-06T09:32:50Z,560,1,Medical ICU,Medical ICU #1
001-0010-T-P,001-0115-D-P,2020-05-06T09:33:00Z,560,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0092-F-D,2020-05-06T09:33:10Z,620,1,Medical ICU,Medical ICU #1
001-0103-C-C,001-0104-S-V,2020-05-06T09:33:10Z,440,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0092-F-D,2020-05-06T09:33:10Z,650,1,Medical ICU,Medical ICU #1
001-0093-S-R,001-0128-Z-K,2020-05-06T09:33:40Z,130,1,Medical ICU,Medical ICU #1
001-0084-P-O,001-0085-R-S,2020-05-06T09:33:50Z,2400,1,Medical ICU,Medical ICU #1
001-0084-P-O,001-0085-R-S,2020-05-06T09:33:50Z,2400,1,Medical ICU,Medical ICU #1
001-0032-D-N,001-0084-P-O,2020-05-06T09:34:10Z,2380,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0026-N-S,2020-05-06T09:34:50Z,280,1,Medical ICU,Medical ICU #1
001-0012-P-G,001-0076-B-B,2020-05-06T09:35:00Z,140,1,Medical ICU,Medical ICU #1
001-0013-L-S,001-0034-L-M,2020-05-06T09:35:30Z,30,1,Medical ICU,Medical ICU #1
001-0017-K-K,001-0093-S-R,2020-05-06T09:36:20Z,60,1,Medical ICU,Medical ICU #1
001-0034-L-M,001-0060-B-D,2020-05-06T09:36:30Z,250,1,Medical ICU,Medical ICU #1
001-0009-M-R,001-0115-D-P,2020-05-06T09:36:50Z,820,1,Medical ICU,Medical ICU #1
001-0023-L-L,001-0025-T-J,2020-05-06T09:37:00Z,190,1,Medical ICU,Medical ICU #1
001-0046-A-B,001-0076-B-B,2020-05-06T09:37:20Z,450,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0097-R-E,2020-05-06T09:37:50Z,70,1,Medical ICU,Medical ICU #1
001-0038-B-S,001-0076-B-B,2020-05-06T09:38:00Z,600,1,Medical ICU,Medical ICU #1
001-0038-B-S,001-0076-B-B,2020-05-06T09:38:00Z,680,1,Medical ICU,Medical ICU #1
001-0062-P-O,001-0081-M-N,2020-05-06T09:38:10Z,200,1,Medical ICU,Medical ICU #1
001-0027-P-A,001-0066-L-S,2020-05-06T09:38:20Z,390,1,Medical ICU,Medical ICU #1
001-0027-P-A,001-0030-N-H,2020-05-06T09:38:20Z,500,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0027-P-A,2020-05-06T09:38:30Z,210,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0030-N-H,2020-05-06T09:38:50Z,700,1,Medical ICU,Medical ICU #1
001-0090-C-I,001-0091-K-E,2020-05-06T09:39:00Z,1050,1,Medical ICU,Medical ICU #1
001-0074-A-B,001-0082-T-C,2020-05-06T09:39:10Z,510,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0104-S-V,2020-05-06T09:39:20Z,50,1,Medical ICU,Medical ICU #1
001-0074-A-B,001-0082-T-C,2020-05-06T09:39:20Z,500,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0091-K-E,2020-05-06T09:39:30Z,350,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0010-T-P,2020-05-06T09:39:30Z,760,1,Medical ICU,Medical ICU #1
001-0051-P-M,001-0127-B-A,2020-05-06T09:39:50Z,1380,1,Medical ICU,Medical ICU #1
001-0051-P-M,001-0128-Z-K,2020-05-06T09:40:00Z,1360,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0093-S-R,2020-05-06T09:40:10Z,40,1,Medical ICU,Medical ICU #1
001-0014-D-J,001-0079-C-I,2020-05-06T09:40:10Z,90,1,Medical ICU,Medical ICU #1
001-0027-P-A,001-0037-B-S,2020-05-06T09:40:10Z,370,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0030-N-H,2020-05-06T09:40:40Z,590,1,Medical ICU,Medical ICU #1
001-0031-T-J,001-0077-D-M,2020-05-06T09:41:00Z,170,1,Medical ICU,Medical ICU #1
001-0004-V-A,001-0008-R-K,2020-05-06T09:41:00Z,40,1,Medical ICU,Medical ICU #1
001-0093-S-R,001-0128-Z-K,2020-05-06T09:41:20Z,880,1,Medical ICU,Medical ICU #1
001-0041-M-V,001-0079-C-I,2020-05-06T09:41:50Z,60,1,Medical ICU,Medical ICU #1
001-0002-A-N,001-0027-P-A,2020-05-06T09:42:10Z,30,1,Medical ICU,Medical ICU #1
001-0051-P-M,001-0093-S-R,2020-05-06T09:42:10Z,1220,1,Medical ICU,Medical ICU #1
001-0003-D-F,001-0075-C-X,2020-05-06T09:42:10Z,120,1,Medical ICU,Medical ICU #1
001-0028-S-C,001-0115-D-P,2020-05-06T09:42:20Z,480,1,Medical ICU,Medical ICU #1
001-0007-J-I,001-0028-S-C,2020-05-06T09:42:30Z,330,1,Medical ICU,Medical ICU #1
001-0004-V-A,001-0075-C-X,2020-05-06T09:42:30Z,90,1,Medical ICU,Medical ICU #1
001-0071-L-M,001-0081-M-N,2020-05-06T09:42:50Z,600,1,Medical ICU,Medical ICU #1
001-0034-L-M,001-0066-L-S,2020-05-06T09:43:10Z,50,1,Medical ICU,Medical ICU #1
001-0087-B-A,001-0098-S-L,2020-05-06T09:43:10Z,1530,1,Medical ICU,Medical ICU #1
001-0034-L-M,001-0037-B-S,2020-05-06T09:43:20Z,40,1,Medical ICU,Medical ICU #1
001-0016-C-L,001-0074-A-B,2020-05-06T09:43:30Z,270,1,Medical ICU,Medical ICU #1
001-0001-D-J,001-0037-B-S,2020-05-06T09:43:50Z,120,1,Medical ICU,Medical ICU #1
001-0034-L-M,001-0060-B-D,2020-05-06T09:44:20Z,390,1,Medical ICU,Medical ICU #1
001-0039-B-F,001-0046-A-B,2020-05-06T09:44:20Z,780,1,Medical ICU,Medical ICU #1
001-0093-S-R,001-0128-Z-K,2020-05-06T09:44:30Z,1210,1,Medical ICU,Medical ICU #1
001-0016-C-L,001-0082-T-C,2020-05-06T09:44:40Z,170,1,Medical ICU,Medical ICU #1
001-0020-P-P,001-0047-B-J,2020-05-06T09:45:00Z,630,1,Medical ICU,Medical ICU #1
001-0047-B-J,001-0049-L-E,2020-05-06T09:45:40Z,440,1,Medical ICU,Medical ICU #1
001-0005-D-V,001-0075-C-X,2020-05-06T09:46:00Z,450,1,Medical ICU,Medical ICU #1
001-0038-B-S,001-0076-B-B,2020-05-06T09:46:30Z,170,1,Medical ICU,Medical ICU #1
001-0027-P-A,001-0095-H-M,2020-05-06T09:46:50Z,90,1,Medical ICU,Medical ICU #1
001-0030-N-H,001-0066-L-S,2020-05-06T09:47:20Z,6760,1,Medical ICU,Medical ICU #1
001-0030-N-H,001-0037-B-S,2020-05-06T09:47:40Z,120,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0091-K-E,2020-05-06T09:48:00Z,470,1,Medical ICU,Medical ICU #1
001-0083-M-P,001-0090-C-I,2020-05-06T09:48:00Z,640,1,Medical ICU,Medical ICU #1
